id,source,title_clean,price_initial,price_offre,currency,price_initial_mad,price_offre_mad,eur_to_mad_rate,discount_pct,seller,location,category,rating,date,link,offre_type,is_duplicate
CDI_fa1a2bf66c6c,CDiscount,APPLE iPhone 17 Pro 256GB Silver,1319.0,,EUR,14311.15,,10.85,,APPLE,France,Téléphones & Tablettes,4.71,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-17-pro-256gb-silver/f-14404-ip17pro256silver.html,,False
CDI_76ee010a1e64,CDiscount,APPLE iPhone 15 Plus 256GB Black (2023) - Reconditionné - Excellent état,485.87,,EUR,5271.69,,10.85,,APPLE,France,Téléphones & Tablettes,4.7,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-15-plus-256gb-black-2023-recondit/f-14404-rcdappdjcnhdcexe.html,,False
CDI_a64f7268d333,CDiscount,APPLE iPhone 15 Pro 128GB Black (eSIM） (2023) - Reconditionné - Excellent état,582.9,,EUR,6324.46,,10.85,,APPLE,France,Téléphones & Tablettes,5.0,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-15-pro-128gb-black-esim-2023-re/f-14404-rcdappmzoteykexe.html,,False
CDI_eebca4789768,CDiscount,APPLE iPhone 13 Pro 128 Go Graphite (2021) - Reconditionné - Excellent état,359.99,,EUR,3905.89,,10.85,,APPLE,France,Téléphones & Tablettes,3.98,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-128-go-graphite-2021-recon/f-14404-rcdapp0047420exe.html,,False
CDI_bccdf25d90df,CDiscount,APPLE iPhone 12 Pro 128Go Graphite - Reconditionné - Excellent état,269.99,,EUR,2929.39,,10.85,,APPLE,France,Téléphones & Tablettes,3.94,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-12-pro-128go-graphite-reconditionne/f-14404-rcdbycds075cn.html,,False
CDI_0e03c9b47691,CDiscount,APPLE iPhone 13 Pro 128 Go Silver (2021) - Reconditionné - Excellent état,372.99,,EUR,4046.94,,10.85,,APPLE,France,Téléphones & Tablettes,4.02,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-128-go-silver-2021-recondi/f-14404-rcdapp0048697exe.html,,False
CDI_861370f40275,CDiscount,APPLE iPhone 13 mini 128 Go Blue (2021) - Reconditionné - Excellent état,234.96,,EUR,2549.32,,10.85,,APPLE,France,Téléphones & Tablettes,4.18,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-mini-128-go-blue-2021-recondit/f-14404-rcdapp0005604exe.html,,False
CDI_0c8dd7129f81,CDiscount,APPLE iPhone 14 Pro 128GB Space Black (eSIM) - Reconditionné - Très bon état,419.99,,EUR,4556.89,,10.85,,APPLE,France,Téléphones & Tablettes,,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-14-pro-128gb-space-black-esim-rec/f-14404-rcdappes48179tbe.html,,False
CDI_0bde5132ac7d,CDiscount,APPLE iPhone 13 mini 128 Go Starlight (2021) - Reconditionné - Excellent état,230.99,,EUR,2506.24,,10.85,,APPLE,France,Téléphones & Tablettes,3.96,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-mini-128-go-starlight-2021-rec/f-14404-rcdapp0002790exe.html,,False
CDI_70d9662e0a82,CDiscount,APPLE iPhone 13 Pro Max 256 Go Graphite (2021) - Reconditionné - Excellent état,399.9,,EUR,4338.91,,10.85,,APPLE,France,Téléphones & Tablettes,3.81,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-max-256-go-graphite-2021-r/f-14404-rcdapp0020877exe.html,,False
CDI_9d1b18a75923,CDiscount,APPLE iPhone 15 Plus 128GB Pink (2023) - Reconditionné - Excellent état,416.99,,EUR,4524.34,,10.85,,APPLE,France,Téléphones & Tablettes,4.45,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-15-plus-128gb-pink-2023-reconditi/f-14404-rcdapptuwcczwexe.html,,False
CDI_c210a6ec21e0,CDiscount,APPLE iPhone 12 Pro 128Go Bleu Pacifique - Reconditionné - Excellent état,279.99,,EUR,3037.89,,10.85,,APPLE,France,Téléphones & Tablettes,4.18,2026-03-30,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-12-pro-128go-bleu-pacifique-recondi/f-14404-rcdbycds074cn.html,,False
CDI_82517f4dabe1,CDiscount,"PC portable-15.6"",Intel Celeron 5205U(Jusqu'à 2,9 GHz),16Go RAM DDR4 512Go SSD,Windows 11PRO,WiFi5,HDMI，Ordinateur Portable",299.99,,EUR,3254.89,,10.85,,LPNAWZ,France,Informatique,4.25,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-15-6-intel-celeron-5205u-jusqu-a-2-9/f-10709-aabki22734.html,,False
CDI_64cbc96c8e3c,CDiscount,PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 4Go - Stockage 64Go - AZERTY,219.99,,EUR,2386.89,,10.85,,LENOVO,France,Informatique,4.45,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0047fr.html,,False
CDI_a4034b3155bc,CDiscount,"PC Portable Acer - Chromebook CBOA314-1H-C286 - Chrome OS - 14"" FHD - Intel Celeron N4500 - RAM 4Go - 128 Go eMMC - AZERTY",229.99,,EUR,2495.39,,10.85,,ACER,France,Informatique,4.37,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-acer-chromebook-cboa314-1h-c286-ch/f-10709-nxj3aef003.html,,False
CDI_02b8828d63df,CDiscount,"PC Portable ASUS VivoBook 15 X1504 : Win 11 - 15.6"" FHD - Intel Core 5 120U - RAM 16Go - 512Go SSD",549.99,,EUR,5967.39,,10.85,,ASUS,France,Informatique,4.28,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-15-x1504-win-11-15-6/f-10709-x1504vabq3766w.html,,False
CDI_ad020b69679b,CDiscount,PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY,299.99,,EUR,3254.89,,10.85,,LENOVO,France,Informatique,4.67,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html,,False
CDI_1e9f998cab69,CDiscount,"14.1""PC portable,Intel Celeron N3710,12Go RAM DDR4 256Go SSD,Windows 11PRO,WiFi5,Ordinateur Portable",209.99,,EUR,2278.39,,10.85,,SORRUDER,France,Informatique,3.91,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/141pc-portableintel/f-10709-aablc19193.html,,False
CDI_33e86ff4afb4,CDiscount,"PC Portable HP 17-cp3017nf - Windows 11 - 17,3"" FHD IPS - Ryzen 7 7730U - RAM 16Go - Stockage 1To SSD - AZERTY",619.99,,EUR,6726.89,,10.85,,HP,France,Informatique,4.56,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-17-cp3017nf-windows-11-17-3-fh/f-10709-hp17cp3017nf.html,,False
CDI_9fc141220e5b,CDiscount,"PC portable-14.1"",Intel Celeron N3450,8Go RAM DDR4 64G+128Go SSD,Windows 11PRO,WiFi5,HDMI，Ordinateur Portable",199.99,,EUR,2169.89,,10.85,,LPNAWZ,France,Informatique,3.83,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-14-1-intel-celeron-n3450-8go-ram-ddr4/f-10709-aabki30970.html,,False
CDI_9b8dd5ea1b91,CDiscount,Ordinateur Portable - 15.6'' FHD - Intel Core i5-7Y54 - 16Go RAM - 512Go SSD - Win 11 Pro-Laptop à Clavier rétroéclairé,379.99,,EUR,4122.89,,10.85,,OMNICA,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-15-6-fhd-intel-core-i5-7/f-10709-aabve28083.html,,False
CDI_1e8c319c4014,CDiscount,"ASUS Zenbook 14 OLED UX3405CA - Intel Core Ultra 5 225H, 14"" WUXGA tactile, 16 Go, 1 To SSD, Windows 11 Pro, Argent",1118.99,,EUR,12141.04,,10.85,,ASUS,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/asus-zenbook-14-oled/f-10709-aacog23710.html,,False
CDI_0889540d4112,CDiscount,"PC portable 15'' FHD - Core i5-8210Y(Jusqu'à 3,6 GHz) - RAM 24 Go - SSD 512 Go - WiFi 5 - Ordinateur Portable - Win 11 Pro",369.99,,EUR,4014.39,,10.85,,KUU,France,Informatique,4.1,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-15-6-fhd-celeron-n5095-2-9/f-10709-kuu0787803407099.html,,False
CDI_0edf2133e773,CDiscount,"Ordinateur portable - DELL E5550 - 15,6 "" - ROM 256 Go - RAM 16 Go - Reconditionné - Etat correct",199.0,,EUR,2159.15,,10.85,,DELL,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-dell-e5550-15-6-rom-25/f-1070992-rcddeldcvrsvmrec.html,,False
CDI_cf2781e8e2f2,CDiscount,"PC Portable HP 17-cn3013nf - Windows 11 - 17,3"" HD+ - Core i3-N305 - RAM 8Go - Stockage 512Go SSD + Souris",449.99,,EUR,4882.39,,10.85,,HP,France,Informatique,4.56,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-17-cn3013nf-windows-11-17-3-hd/f-10709-bunhp17cn3013so.html,,False
CDI_15fd51b4ebf5,CDiscount,"PC Portable HP 15-fc0158nf - Windows 11 - 15,6"" FHD - Ryzen 3-7320U - RAM 8Go - Stockage 512Go SSD + Souris",399.99,,EUR,4339.89,,10.85,,HP,France,Informatique,4.54,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0158nf-windows-11-15-6-fh/f-10709-bun15fc0158nfso.html,,False
CDI_4e2bb50ea88f,CDiscount,"PC Portable HP 15-fc0158nf - Windows 11 - 15,6"" FHD - Ryzen 3 7320U - RAM 8Go - Stockage 512Go SSD - AZERTY",399.99,,EUR,4339.89,,10.85,,HP,France,Informatique,4.54,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0158nf-windows-11-15-6-fh/f-10709-hp15fc0158nf.html,,False
CDI_9ad91c080c79,CDiscount,PC Portable Dell Latitude 5480 Intel Core i5 - 8 Go RAM - 256 SSD - Reconditionné - Etat Correct,256.0,,EUR,2777.6,,10.85,,DELL,France,Informatique,3.95,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-dell-latitude-5480-intel-core-i5-8/f-10709-del5397063983919.html,,False
CDI_aa0616e9061e,CDiscount,"PC Portable ASUS VivoBook 14 E1404 : Win 11 - 14.0"" FHD - Intel Core i3-N305 - RAM 8Go - 256Go UFS 2.1",399.99,,EUR,4339.89,,10.85,,ASUS,France,Informatique,4.5,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-14-e1404-win-11-14-0/f-10709-e1404gank027w.html,,False
CDI_ec6fb273493b,CDiscount,Ordinateur portable - Dell Latitude 5400 - 16Go - 512Go SSD - W11,299.0,,EUR,3244.15,,10.85,,DELL,France,Informatique,5.0,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-dell-dell-latitude-51/f-10709-del1708123511489.html,,False
CDI_cf2d3b3dfbb1,CDiscount,"PC Portable ASUS VivoBook 15 S1502 : Win 11 - 15.6"" FHD - Intel Core i9-13900H - RAM 16Go - 512Go SSD",819.99,,EUR,8896.89,,10.85,,ASUS,France,Informatique,4.5,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-15-s1502-win-11-15-6/f-10709-s1502vanj627w.html,,False
CDI_e4cd0a7c9add,CDiscount,"PC portable-15.6"",Intel Celeron N4000(Jusqu'à 2,6 GHz),8Go RAM DDR4 256Go SSD,Windows 11PRO,WiFi5,HDMI-AZERTY",219.99,,EUR,2386.89,,10.85,,SORRUDER,France,Informatique,3.92,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/156pc-portableintel/f-10709-aaaow88403.html,,False
CDI_46d0a7f55509,CDiscount,"14.1""PC portable,Intel Celeron N3710(Jusqu'à 2,6 GHz),12Go RAM DDR4 256Go SSD,Windows 11PRO,WiFi5,Ordinateur Portable",209.99,,EUR,2278.39,,10.85,,SORRUDER,France,Informatique,3.86,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/14-1-pc-portable-intel-celeron-n3710-jusqu-a-2-6-g/f-10709-aacbc12077.html,,False
CDI_bda2450dd9ae,CDiscount,"ACEMAGIC Ordinateur Portable 17,3 Pouces AMD 4300U(jusqu'à 3,7GHz)PC Portable 16 Go RAM DDR4 512 Go SSD,WiFi 5,Capacité de 6000Mah",419.9,,EUR,4555.91,,10.85,,ACEMAGIC,France,Informatique,3.67,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-173/f-10709-aabuy08436.html,,False
CDI_1f52991dcafd,CDiscount,"PC Portable 16""FHD ,Core I5-8210Y(Jusqu'à 3,6 GHz), 16Go RAM DDR4 512Go SSD, Win11PRO Ordinateur Portable aver Clavier Rétroéclairé",369.99,,EUR,4014.39,,10.85,,FUNYET,France,Informatique,4.33,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-16fhd-core/f-10709-aaaqc48269.html,,False
CDI_8311c88ab0f3,CDiscount,"PC portable Microsoft Surface Laptop 13"" Ecran Tactile Copilot+ Qualcomm® Snapdragon® X Plus 16 Go RAM 512 Go SSD Violet",1176.01,,EUR,12759.71,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-microsoft-surface/f-10709-aaaub35906.html,,False
CDI_2e4bd2f46df1,CDiscount,Ordinateur portable - Microsoft - Surface Laptop - 13.8' Tactile - 16Go RAM - 512Go SSD - Wi-Fi 7,1625.82,,EUR,17640.15,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ecran-tactile-13-8-processeur-snapdragon-x-elite/f-10709-mic1723340632655.html,,False
CDI_010831535f0c,CDiscount,"PC Portable ASUS VivoBook 14 S1405 : Win 11 - 14.0"" WUXGA - Intel Core i7-1355U - RAM 16Go - 1To SSD",799.99,,EUR,8679.89,,10.85,,ASUS,France,Informatique,4.33,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-14-s1405-win-11-14-0/f-10709-s1405valy347w.html,,False
CDI_691437fe87d0,CDiscount,"Ordinateur portable HP Laptop 15-FD0057NS 15"" 512 Go SSD QWERTY US Intel Core i5-1335U 8 Go RAM",651.05,,EUR,7063.89,,10.85,,HP,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/hp-laptop-15-fd0057ns-15-512/f-10709-hp1722492017336.html,,False
CDI_4923ae554b39,CDiscount,"PC Portable 16.1"",Intel Core i5-1240P, Laptop Stockage 16Go DDR4 RAM 512Go SSD, Ordinateur Portable Win10 Avec 5G WIFI,Bleu",389.66,,EUR,4227.81,,10.85,,BOTREND,France,Informatique,3.0,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-161intel-core/f-1070992-aaavj37340.html,,False
CDI_3ae1fb2a379c,CDiscount,"PC portable Microsoft Surface Laptop 13"" Ecran Tactile Copilot+ Qualcomm® Snapdragon® X Plus 16 Go RAM 256 Go SSD Platine",1061.63,,EUR,11518.69,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-microsoft-surface/f-10709-aaaub27474.html,,False
CDI_673d2f5aa8d7,CDiscount,"PC portable - LENOVO - ThinkPad L380 - 13,3"" - Reconditionné - Très bon état",199.0,,EUR,2159.15,,10.85,,LENOVO,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-thinkpad-l380-13-3-rec/f-1070992-rcdlenekolaiwtbe.html,,False
CDI_f3de26827fdd,CDiscount,"PC Portable, Core i5-7Y54(Jusqu'à 3,2 GHz),16Go RAM SSD 512 Go,15,6"" FHD, Win11 Pro, Ordinateur Portable aver Clavier Rétroéclairé",379.99,,EUR,4122.89,,10.85,,KUU,France,Informatique,4.39,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-kuu-16-fhd-16-go-de-ram-512-go-ssd/f-10709-kuu0787803407044.html,,False
CDI_b4a2340da72a,CDiscount,Ordinateur portable - Microsoft - Surface Laptop - 13.8' tactile - Snapdragon X Elite - 16Go RAM - 512Go SSD,1633.46,,EUR,17723.04,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-ultraperformant-avec-ecran-tac/f-10709-mic1722908416527.html,,False
CDI_e5560f4ddfdc,CDiscount,Pc Portable windows 11 PC Laptop CPU Intel 14 Pouces 8Go+512Go Rose YONIS,439.99,,EUR,4773.89,,10.85,,YONIS,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-windows-10-pc-laptop-cpu-intel-14-pouc/f-1070992-yon3615614643849.html,,False
CDI_2f5046f9cd07,CDiscount,"HP Laptop 17-cn3005nf - 17.3""",765.0,,EUR,8300.25,,10.85,,HP INC,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-hp-inc-hp-laptop-17-cn300/f-10709-hp1716857670660.html,,False
CDI_30b8f790ca06,CDiscount,"PC portable - Microsoft - Surface Laptop 15"" - Snapdragon X Elite - 16Go RAM - 256Go SSD",1473.29,,EUR,15985.2,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-microsoft-surface-laptop-15-a/f-10709-mic1717118155970.html,,False
CDI_89870f960d88,CDiscount,"MICROSOFT Surface Laptop Studio - 14,4’’ - Intel® Core™ i5 - 16 Go RAM - 256 Go SSD - Platine - Windows 11 Home",1699.0,,EUR,18434.15,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/microsoft-surface-laptop-studio-14-4-intel-r/f-10709-thr00006.html,,False
CDI_a97e3ac36540,CDiscount,"PC portable Microsoft Surface Laptop 13"" Ecran Tactile Copilot+ Qualcomm® Snapdragon® X Plus 16 Go RAM 512 Go SSD Océan",1175.08,,EUR,12749.62,,10.85,,MICROSOFT,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-microsoft-surface/f-10709-aaaub30303.html,,False
CDI_3f967bcdd48d,CDiscount,15.6 Inch 16GB DDR4 512GB SSD HD Laptop Processor AMD Ryzen 5 3500U Graphics Laptop with Touch ID WiFi 2.45G Bluetooth 2xUSB 3.0 fo,687.7,,EUR,7461.55,,10.85,,DREAMFYRE,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/156-inch-16gb-ddr4-512gb-ssd/f-1070992-aaayf79218.html,,False
CDI_45443a2b93c5,CDiscount,"Celeron N5095 CPU, Win11 15.6 inch Laptop 16GB RAM 512GB SSD, Backlit Keyboard, Fingerprint Unlock, 180Opening and Closing 1080P La",597.98,,EUR,6488.08,,10.85,,LENOVO,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/celeron-n5095-cpu-win11-156/f-10709-aaayf80807.html,,False
CDI_6b2b940795fd,CDiscount,"Ordinateur portable - LENOVO X280 - 12,5 "" - ROM 1 To - RAM 16 Go - Reconditionné - Etat correct",305.0,,EUR,3309.25,,10.85,,LENOVO,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-lenovo-x280-12-5-rom-1/f-1070992-rcdlenhpzkrjmrec.html,,False
CDI_88a0e7a0c9b1,CDiscount,"HP 15-fc0113nf AMD Ryzen™ 5 7520U Ordinateur portable 39,6 cm (15.6') Full HD 16 Go LPDDR5-SDRAM 512 Go SSD Wi-Fi 6 (802.11ax)",591.65,,EUR,6419.4,,10.85,,HP - POLY,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-hp/f-10709-aabut99374.html,,False
CDI_db6ff6486f30,CDiscount,"Dell Precision M6700 I5-3340M 17.3"" Laptop 2.70ghz 512 SSD 16 GO CLAVIER AZERTY",649.0,,EUR,7041.65,,10.85,,DELL,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/dell-precision-m6700-i5-3340m-17-3-laptop-i7-2-70/f-10709-del0744881651271.html,,False
CDI_1b4aeacfde54,CDiscount,"PC portable-17.3"",Intel Celeron N5095(4C/4T,Jusqu'à 2,9 GHz),16Go RAM DDR4 512Go SSD,Windows 11PRO,WiFi5,HDMI，Ordinateur Portable",399.99,,EUR,4339.89,,10.85,,SORRUDER,France,Informatique,4.13,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable--173/f-10709-aaaow88304.html,,False
CDI_e377b51e21b0,CDiscount,"BEASTCOM Q3 Essential Gaming, PC Gamer Complet, AMD Ryzen 5 3400G 4X4.20GHz, 4K RX Vega 11, 8 Go RAM, 512 GB SSD,WiFi, Win11",549.99,,EUR,5967.39,,10.85,,BEASTCOM,France,Informatique,4.5,2026-03-30,https://www.cdiscount.com/informatique/ecrans-informatiques/beastcom-q3-pc-gamer-complet-amd-ryzen-5-4x-4-2/f-10732-bea1699463438926.html,,False
CDI_df6514912d5a,CDiscount,"PC Tablette 2 en 1 LENOVO Chromebook Duet 11M889 | Chrome OS - 10,95"" WUXGA - MTK Kompanio 838 - RAM 8 Go - SSD 128 Go - AZERTY",299.99,,EUR,3254.89,,10.85,,LENOVO,France,Informatique,4.8,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-tablette-2-en-1-lenovo-chromebook-duet-11m889/f-10709-83hh0029fr.html,,False
CDI_c17f166d01b8,CDiscount,"Lenovo Ordinateur Portable 15.6"" • Intel N4500 • RAM 16 Go DDR4 • SSD 512 Go • Windows 11 • 8265",366.0,,EUR,3971.1,,10.85,,LENOVO,France,Informatique,4.15,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/lenovo-ordinateur-portable/f-10709-aabwp06318.html,,False
CDI_26a24d42b043,CDiscount,"PC Portable MEDION E15223 MD62644 - Windows 11 - 15,6"" FHD - Intel Celeron N100 - RAM 4Go - Stockage 128Go UFS + Microsoft 365 1 an",199.99,,EUR,2169.89,,10.85,,MEDION,France,Informatique,3.77,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-medion-e15223-md62644-windows-11-1/f-10709-30038161.html,,False
CDI_b4bb12342f04,CDiscount,"PC Portable 15,6"" FHD - Intel Pentium Gold 6500Y (Jusqu'à 3,4 GHz) - RAM 16Go - SSD 512Go - Ecran IPS - Windows 11 Pro - Ordinateur",329.99,,EUR,3580.39,,10.85,,VANWIN,France,Informatique,4.57,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-156-ips---intel/f-10709-aacis49807.html,,False
CDI_54fea27dd98b,CDiscount,PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY,249.99,,EUR,2712.39,,10.85,,LENOVO,France,Informatique,4.45,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html,,False
CDI_9dd2ab71c5af,CDiscount,"PC Portable ASUS VivoBook 14 E1404 : Win 11 + Office - 14.0"" FHD - Intel Celeron N150 - RAM 8Go - 128Go UFS 2.1",279.99,,EUR,3037.89,,10.85,,ASUS,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-14-e1404-win-11-offi/f-10709-e1404taeb136ws.html,,False
CDI_f35676f551ea,CDiscount,"PC Portable - THOMSON - Neo N14C4SL128 - 14"" - Intel Celeron - RAM 4 GB - SSD 128GB - Argent",189.44,,EUR,2055.42,,10.85,,THOMSON,France,Informatique,4.67,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-thomson-neo-n14c4sl128-14-int/f-10709-n14c4sl128.html,,False
CDI_dca82cdee8a8,CDiscount,"PC Portable ASUS VivoBook 14 E1404 : Sans Windows - 14.0"" FHD - AMD Ryzen 5 40 - RAM 16Go - 1To SSD",499.99,,EUR,5424.89,,10.85,,ASUS,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-14-e1404-sans-windows/f-10709-e1404faeb1636.html,,False
CDI_a082d3e53c84,CDiscount,PC Portable LENOVO Yoga Slim 7 14AKP10 | Windows 11 - 14'' OLED - Ryzen 7 AI 350 - Copilot+ - RAM 32 Go - SSD 1 To - AZERTY,1089.99,,EUR,11826.39,,10.85,,LENOVO,France,Informatique,5.0,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-yoga-slim-7-14akp10-windows-1/f-10709-83jy0080fr.html,,False
CDI_26ae4d0c3684,CDiscount,"Vibox I-18 PC Gamer Complet • 22"" Écran • AMD Ryzen 3 3200G 4,0 GHz • Radeon Vega 8 • 16 Go RAM • 480 Go SSD • Windows 11 • WiFi",664.95,,EUR,7214.71,,10.85,,VIBOX,France,Informatique,4.28,2026-03-30,https://www.cdiscount.com/informatique/ecrans-informatiques/vibox-vi-4-pc-gamer-24-ecran-pack-amd-athlon/f-10732-vib5057551885322.html,,False
CDI_1bdddad3034b,CDiscount,"PC Portable - MEDION - E15433 MD62725 - Sans Windows - 15,6"" FHD IPS - Core i5-1334U - RAM 32Go - 1To SSD - Intel UHD Graphics",499.99,,EUR,5424.89,,10.85,,MEDION,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-medion-e15433-md62725-sans-windo/f-10709-30041673.html,,False
CDI_dbe722ede122,CDiscount,"BEASTCOM Q3 Essential Gaming, PC Gamer Blanc, AMD Ryzen 5 3400G 4X4.20GHz, 4K RX Vega 11, 16 Go RAM, 512 GB SSD,WiFi, Win11",519.99,,EUR,5641.89,,10.85,,BEASTCOM,France,Informatique,,2026-03-30,https://www.cdiscount.com/informatique/achat-pc-ordinateur/beastcom-q3--essential/f-1070853-aabzw37709.html,,False
CDI_643e64ac19f5,CDiscount,"Apple - 13"" MacBook Neo A18 Pro - RAM 8Go - Stockage 256Go - Argent",699.0,,EUR,7584.15,,10.85,,APPLE,France,Informatique,5.0,2026-03-30,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-macbook-neo-a18-pro-ram-8go-stock/f-10709-mhfa4fna.html,,False
