id,source,title_clean,price_initial,price_offre,currency,price_initial_mad,price_offre_mad,eur_to_mad_rate,discount_pct,seller,location,category,rating,date,link,offre_type,is_duplicate
AMA_5ef77e19853a,Amazon,Epson EcoTank ET-2862 avec Un Multipack supplémentaire,249.98,200.31,EUR,2712.28,2173.36,10.85,20.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0DM2NGG6H,pourcentage,False
AMA_8e3dc46b43b7,Amazon,"Canon Zoemini 2 Imprimante Photo Portable - Mini Imprimante Portable - Mini Imprimante Photo - Compacte et sans Fil - Bluetooth 5.0 et Charge Rapide Type-C - Imprimante de Voyage, Perle Blanche",125.0,92.0,EUR,1356.25,998.2,10.85,26.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0BGT28X1Q,pourcentage,False
AMA_7a44385e745d,Amazon,"Solution d’Impression A4 EcoTank ET-4955 avec Wi-FI, réservoirs d’Encre AirPrint, Chargeur de Documents, Impression, numérisation, Copie et fax Recto Verso + Jusqu’à 3 Ans d’Encre Inclus",549.99,,EUR,5967.39,,10.85,,,Amazon.fr,Informatique,,2026-03-29,https://www.amazon.fr/dp/B0GK9CDSVX,,False
AMA_7539871f51a6,Amazon,Brother MFC-J4335DWXL | Imprimante Multifonction Jet d'encre Couleur | All-in-Box | Cartouches Haute capacité incluses | Recto/Verso | Bénéficiez de 2 Mois OFFERTS au Forfait EcoPro,309.98,263.88,EUR,3363.28,2863.1,10.85,15.0,,Amazon.fr,Informatique,3.9,2026-03-29,https://www.amazon.fr/dp/B0BLF7H7SY,pourcentage,False
AMA_c1c050f895ee,Amazon,"Canon i SENSYS MF465dw Imprimante Multifonction Laser A4 40ppm Monochrome USB LAN WLAN Cassette Papier 250 Feuilles Écran Tactile Couleur LCD 12,7 cm Impression Recto Verso",438.22,361.13,EUR,4754.69,3918.26,10.85,18.0,,Amazon.fr,Informatique,4.9,2026-03-29,https://www.amazon.fr/dp/B0CCVPBVQZ,pourcentage,False
AMA_2d814ed24258,Amazon,"Canon i-SENSYS LBP647Cdw | Imprimante Laser Couleur | 25 ppm A4 | Résolution 1200 × 1200 dpi | Impression Recto Verso Automatique | Wi-FI, Ethernet et USB | Impression sécurisée",271.33,,EUR,2943.93,,10.85,,,Amazon.fr,Informatique,2.6,2026-03-29,https://www.amazon.fr/dp/B0FXN9ZYK1,,False
AMA_5f5da2387f9e,Amazon,"Brother QL-800 Imprimante d'étiquettes QL-800 (avec Fonction d'impression Rouge-Noir, Interface USB, Impression de Codes-Barres, découpeuse Automatique)",121.2,83.48,EUR,1315.02,905.76,10.85,31.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B01MTFTXIA,pourcentage,False
AMA_bdfd98c157cc,Amazon,"Zebra ZD421d ZD4A042-D0EM00EZ Imprimante avec Bord déchirable 203 DPI Thermique directe Largeur d'impression Max. 104 mm BTLE, USB, interfaces hôtes USB (Gris foncé)",361.46,,EUR,3921.84,,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B09DTKNSVB,,False
AMA_9a4b1701ee95,Amazon,"Brother QL-700, Imprimante d'étiquettes Professionnelle, Thermique Directe, USB, Imprime jusqu'à 62 mm de largeur, Vitesse d'impression de 150 mm/sec",106.8,77.79,EUR,1158.78,844.02,10.85,27.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B007CV9FB0,pourcentage,False
AMA_e6d4983fe480,Amazon,"Phomemo 241 Imprimante Thermique Étiquettes 4 x 6 Pouces – Imprimante Étiquette Bluetooth pour Expédition, Compatible avec Amazon, DHL, UPS, Colissimo, Shopify, Vinted",89.99,83.99,EUR,976.39,911.29,10.85,7.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0B974JFR1,pourcentage,False
AMA_84f4ab83c083,Amazon,"Canon PG-575 / CL-576 Lot de 2 Cartouches d'encre Authentiques (1 x Noir, 1 x Couleur) Comprend 50 Feuilles de Papier Photo 4 x 6 – Multipack en Carton",14.95,29.9,EUR,162.21,324.41,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0CH8L2DW1,,False
AMA_c034ca7e1e56,Amazon,Imprimante d'étiquettes Dymo LabelWriter 550,109.95,,EUR,1192.96,,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0BR69DFQC,,False
AMA_af00f1cb6868,Amazon,Canon QX20GRIS,129.0,124.0,EUR,1399.65,1345.4,10.85,4.0,,Amazon.fr,Informatique,4.2,2026-03-29,https://www.amazon.fr/dp/B0DG8LFP8V,pourcentage,False
AMA_a08fcf007797,Amazon,"Canon RP-108 kit encre couleur pour imprimante Selphy au format carte postale (10cm x 14,8cm) origine canon garantie, 108 feuilles",30.51,32.95,EUR,331.03,357.51,10.85,,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B00HQE9NM4,,False
AMA_98d16cca35fe,Amazon,Brother Imprimante Textile PrintModa Studio HL-JF1 - Garantie 2 Ans,683.92,,EUR,7420.53,,10.85,,,Amazon.fr,Informatique,1.0,2026-03-29,https://www.amazon.fr/dp/B0DQTVRMSP,,False
AMA_bd87cfb72aad,Amazon,HP Sprocket 2x3 Imprimante photo instantanée pour smartphone - Imprimante mobile couleur sans fil - Photos adhésives Zink - Impression iOS & Android compatibles avec Bluetooth et appli amusante - Rose,99.99,,EUR,1084.89,,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B07GG3MDPB,,False
AMA_6a100d2b80fb,Amazon,Brother QL-820NWBc | Imprimante d'Etiquettes Polyvalente | WiFi | Bluetooth | Imprime Jusqu'à 110 Etiquettes par Minute,241.2,158.87,EUR,2617.02,1723.74,10.85,34.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0BN1R61WY,pourcentage,False
AMA_9215a9d25892,Amazon,"Canon Zoemini 2 Kit Imprimante Photo Portable Bluetooth USB-C et Rechargeable, Kit Contenant 20 Feuilles Autocollantes ZP-2030 + 10 Feuilles Photo Circulaires 3,3 cm Zink, Bleu",135.0,109.99,EUR,1464.75,1193.39,10.85,18.53,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0BGT24J8Z,forfaite,False
AMA_617240f3517b,Amazon,Epson Ink/604 Pineapple C13T10G64010 Multipack,68.98,41.99,EUR,748.43,455.59,10.85,39.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0B8X2D5DD,pourcentage,False
AMA_4e8d8bb919c5,Amazon,"Canon Zoemini 2 Imprimante Photo Portable - Mini Imprimante Portable - Mini Imprimante Photo - Compacte et sans Fil - Bluetooth 5.0 et Charge Rapide Type-C - Imprimante de Voyage, Bleu Marin",125.0,92.0,EUR,1356.25,998.2,10.85,26.0,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0BGT4KFWY,pourcentage,False
AMA_dcc4d9a43ac3,Amazon,"Double Dragon – Lot de 20 rouleaux de papier thermique premium 80 x 80 mm pour tickets de caisse, imprimantes EPOS, terminaux POS et caisses enregistreuses",119.95,23.99,EUR,1301.46,260.29,10.85,80.0,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B07ZJY6GXF,pourcentage,False
AMA_cd1aa098f771,Amazon,"Phomemo D520BT Imprimante d'étiquettes Bluetooth 4 x 6 - Imprimante Thermique DHL, Étiquettes d'expédition, Imprimante pour Colis d'expédition, Compatible avec Amazon, Etsy, Ups, Wish, Shopify",93.99,,EUR,1019.79,,10.85,,,Amazon.fr,Informatique,4.3,2026-03-29,https://www.amazon.fr/dp/B0C2PXXLBJ,,False
AMA_1729b7c56e11,Amazon,"Brother TN-243CMYK Pack de 4 Toners compatible avec Imprimante HL-L3210CW/L3230CDW/L3270CDW/MFC-L3710CW/L3730CDN/L3750CDW Multi-pack (Noir, Cyan, Magenta, Jaune)",48.19,192.76,EUR,522.86,2091.45,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B07FXXKFSC,,False
AMA_c082130e6f83,Amazon,"HP 302, Pack de 2 cartouches d'Encre Originales, X4D37AE, Noir, Cyane, Jaune, Magenta, Compatible avec les imprimantes DeskJet 1110/2100/ 3600, ENVY 4500, OfficeJet 3800 / 4600/ 5200",45.44,42.99,EUR,493.02,466.44,10.85,5.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B01LXLFF6H,pourcentage,False
AMA_4f41a7b56bd9,Amazon,Xerox EcoPrint - Papier multifonction Blanc 75 g/m² A4 - PEFC - Carton de 5 x 500 feuilles,1.04,25.99,EUR,11.28,281.99,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0DBRJH5WN,,False
AMA_7ecefddcd08d,Amazon,Instax Wide Link Gray,159.99,144.12,EUR,1735.89,1563.7,10.85,10.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B00JOBFVMI,pourcentage,False
AMA_da129f9d32eb,Amazon,HP 308 Pack de 2 Cartouches d’Encre Authentiques Noir/Trois Couleurs,15.5,30.99,EUR,168.17,336.24,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0DLL9Y4QC,,False
AMA_163113884d97,Amazon,"Canon Pack Encre & Papier - PG-545/CL-546 Cartouches d'encre Authentique pour imprimante 2 Packs (1 x Noir, 1 x Couleur) & Papier Photo 4x6 (50 x Feuilles)",45.49,,EUR,493.57,,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0CH8KVP2S,,False
AMA_a5bbb728a5b6,Amazon,Brother PT-H110 Etiqueteuse portable et ludique compacte Idéale pour une utilisation de bureau | livrée avec 1 ruban Tze Noir/Blanc 12mm,37.2,33.99,EUR,403.62,368.79,10.85,9.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B071S33CLL,pourcentage,False
AMA_d7dac362f680,Amazon,KODAK Step Imprimante Imprimante photo mobile sans fil avec technologie Zinc (Rose) Kit de voyage,94.99,,EUR,1030.64,,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B094K165S1,,False
AMA_71f1d9b7e591,Amazon,"instax Square Link Smartphone Photo Printer, Ash White",149.99,108.04,EUR,1627.39,1172.23,10.85,28.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0BGY52ZF4,pourcentage,False
AMA_13e7b16f5d82,Amazon,Canon Zoemini 2 Kit d'impression avec Imprimante Portable : Prenez des Photos et Libérez Votre Créativité - Mini Imprimante Photo Portable - Bluetooth 5.0 - Charge Rapide USB-C - Blanc,135.0,109.99,EUR,1464.75,1193.39,10.85,18.53,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0BGSYRXLD,forfaite,False
AMA_c534e3ff2dea,Amazon,"Epson Multipack 29 Fraise, Cartouches d'encre d'origine, 4 couleurs: Noir, Cyan, Magenta, Jaune, XP-235 XP-243 XP-245 XP-247 XP-255 XP-257 XP-332 XP-335 XP-342 XP-345 XP-352 XP-355 XP-432 XP-435",44.99,41.98,EUR,488.14,455.48,10.85,7.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B01N4R6EBK,pourcentage,False
AMA_e5dac29b29ca,Amazon,DYMO LabelWriter 550 imprimante d'étiquettes | Étiqueteuse avec impression thermique directe | Reconnaissance automatique des étiquettes | Prise UE 2 broches,159.13,,EUR,1726.56,,10.85,,,Amazon.fr,Informatique,3.9,2026-03-29,https://www.amazon.fr/dp/B09YGWMPRZ,,False
AMA_ec727cbb578f,Amazon,"Confezione multipla Brother TN248VAL - Confezione da 4: nero, giallo, ciano, magenta",189.99,,EUR,2061.39,,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0CJ2T1KF7,,False
AMA_d2313cebf460,Amazon,"Brother TN2420 Toner d'origine pour imprimante Laser série L2000, autonomie de 3000 pages",112.16,83.2,EUR,1216.94,902.72,10.85,26.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B076QJPWG1,pourcentage,False
AMA_b101fa9c4f2f,Amazon,Xerox Performer - Papier multifonction Blanc 80 g/m² A4 - Carton de 5 x 500 feuilles,1.44,35.99,EUR,15.62,390.49,10.85,,,Amazon.fr,Informatique,4.3,2026-03-29,https://www.amazon.fr/dp/B000GFEYU6,,False
AMA_7d4b578555f7,Amazon,"PeriPage Buyounger Mini Imprimante Photo Imprimante Thermique Bluetooth Imprimante sans Encre Portable Imprimante Multifonction Petite Taille Noir Et Blanc Imprimante pour DIY Photos, Notes",38.24,,EUR,414.9,,10.85,,,Amazon.fr,Informatique,3.9,2026-03-29,https://www.amazon.fr/dp/B08YK2Q3P9,,False
AMA_acc860152ec1,Amazon,INSTAX Fujifilm Mini LINK2 Clay White Smartphone Printer,129.99,104.99,EUR,1410.39,1139.14,10.85,19.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0B1QV6RKW,pourcentage,False
AMA_88500bd7c797,Amazon,Kodak Dock Plus 4Pass Imprimante Photo (10x15cm) + 10 Papier Photo,129.99,125.21,EUR,1410.39,1358.53,10.85,4.0,,Amazon.fr,Informatique,4.2,2026-03-29,https://www.amazon.fr/dp/B07TS24432,pourcentage,False
AMA_641fb403fe8b,Amazon,"Epson Multipack 104 EcoTank, Bouteilles d'encre d'origine, 4 couleurs : Noir, Cyan, Magenta, Jaune, ET-1810 ET-2710 ET-2711 ET-2712 ET-2810 ET-2811 ET-2812 ET-2720 ET-2820 ET-2821 ET-4700 ET-4800",31330.0,31.33,EUR,339930.5,339.93,10.85,99.0,,Amazon.fr,Informatique,4.8,2026-03-29,https://www.amazon.fr/dp/B08BXT7Z6J,pourcentage,False
AMA_97674af313b7,Amazon,"Brother VC-500WCR , Imprimante d’étiquettes Couleur , Adaptée aux Loisirs Créatifs , Connection Sans Fil , Technologie d’impression ZINK (Zéro-INK) , 5 Largeurs de Rouleaux Différentes, de 9 à 50 mm",198.99,169.99,EUR,2159.04,1844.39,10.85,15.0,,Amazon.fr,Informatique,4.0,2026-03-29,https://www.amazon.fr/dp/B07WXN4R3F,pourcentage,False
AMA_bbcd2e78c2f3,Amazon,"Canon Multipack Cartouche d'encre - PGI-580/CLI-581 Cartouches d'encre Authentiques pour imprimante - 5 Pack (1 x Noir, 1 x Cyan, 1 x Magenta, 1 x Jaune & 1 x Noir bureautique)",11.92,59.58,EUR,129.33,646.44,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0CH8NGPLT,,False
AMA_6fc3153b617e,Amazon,"Epson Multipack 102 EcoTank, Bouteilles d'encre d'origine, 4 couleurs : Noir, Cyan, Magenta, Jaune, ET-2700 ET-2750 ET-2751 ET-2756 ET-2850 ET-2851 ET-2856 ET-3700 ET-3750 ET-4750 ET-4850 ET-15000",8.97,35.89,EUR,97.32,389.41,10.85,,,Amazon.fr,Informatique,4.8,2026-03-29,https://www.amazon.fr/dp/B08BXSR45Z,,False
AMA_89d8da8d7f04,Amazon,Canal Toys – Photo Creator – Imprimante Photo de Poche | 7‑en‑1 Via Application - Impression Thermique - 4 Rouleaux (Dont 1 adhésif) - USB‑C – Papier sans BPA – +250 Images – Loisir Créatif – CLK 017,40.99,24.47,EUR,444.74,265.5,10.85,40.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0CTMQL54F,pourcentage,False
AMA_4c0738a9c503,Amazon,eSynic Mini Imprimante Portable à Autocollants sans Encre Toner Impression Noir Blanc Mini Imprimante Thermique Bluetooth Compatible avec Android iOS avec Papier Thermique et Autocollants,28.45,,EUR,308.68,,10.85,,,Amazon.fr,Informatique,4.1,2026-03-29,https://www.amazon.fr/dp/B0FCS78FNX,,False
AMA_69eeafcfdab5,Amazon,"Brother DR243CL Tambour compatible avec Imprimante HL-L3210CW/L3230CDW/L3270CDW/MFC-L3710CW/L3730CDN/L3750CDW Multi-pack Normal, NOIR",29.98,119.9,EUR,325.28,1300.91,10.85,,,Amazon.fr,Informatique,4.2,2026-03-29,https://www.amazon.fr/dp/B07FXX6CMB,,False
AMA_7e5656b8d151,Amazon,KODAK Step Instant Imprimante photo portable pour smartphone - mini imprimante couleur sans fil - photos adhésives Zink 2x3” - compatible Bluetooth avec iOS et Android - appli d'édition ludique- Blanc,124.55,,EUR,1351.37,,10.85,,,Amazon.fr,Informatique,4.2,2026-03-29,https://www.amazon.fr/dp/B08C72V1LB,,False
AMA_111a05b6bb08,Amazon,CANON ZINK ZP2050 Papier photo Technologie Z-Ink - Pack de 50 feuilles compatibles ZOEMINI,58.0,29.0,EUR,629.3,314.65,10.85,50.0,,Amazon.fr,Informatique,4.8,2026-03-29,https://www.amazon.fr/dp/B07GZNSBNR,pourcentage,False
AMA_7d0f97db4f2b,Amazon,"Epson Multipack 502 Jumelles, Cartouches d'encre d'origine, 4 couleurs : Noir, Cyan, Magenta, Jaune, XP-5100 XP-5105 XP-5150 XP-5155 WF-2860DWF WF-2865DWF WF-2880 WF-2885",44990.0,44.99,EUR,488141.5,488.14,10.85,99.0,,Amazon.fr,Informatique,4.0,2026-03-29,https://www.amazon.fr/dp/B07BB31VL9,pourcentage,False
AMA_0378f1ae1ce7,Amazon,"Phomemo 241BT Imprimante Thermique Etiquette, Imprimante Etiquette Autocollante 4X6, Connectivité Bluetooth et USB, Compatible avec Smartphones, Windows, Mac",89.99,,EUR,976.39,,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0BTYD7H28,,False
AMA_87610b033887,Amazon,"Kodak Papier Photo Zink Premium 2x3 Pouces (100 Feuilles) Compatible avec PRINTOMATIC, Smile et Step",54.99,,EUR,596.64,,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B08PC7VT4K,,False
AMA_1ded587a93ee,Amazon,"KODAK PHC40 Couleur – Cartouche et papiers 40 Photos Format 10 x 15 cm (Compatible imprimante PD450, PD480, PD450WIFI et PD460) (Lot de 2)",0.62,49.98,EUR,6.73,542.28,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0F5HYVWQT,,False
AMA_f1648ec52fba,Amazon,"Epson Multipack 202 Kiwi, Cartouches d'encre d'origine, 5 couleurs: Noir, Cyan, Magenta, Jaune, Noir photo, XP-6000, XP-6005, XP-6100, XP-6105",73.9,,EUR,801.82,,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B074KGV5LT,,False
AMA_fc3f409d8e00,Amazon,"Phomemo TP31 Thermocopieur Tatouage, Upgraded Imprimante Tatouage Imprimante Stencil Tatouage avec 30 Feuilles Papier Transfert,Stencil Tatouage Transfert Compatible avec iOS, Android",66.99,63.17,EUR,726.84,685.39,10.85,5.7,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0DHZHKC51,forfaite,False
AMA_192e635e52c5,Amazon,"Pack de feuilles A5 80 g, 10 pack de 500 feuilles, papier multifonction pour imprimante jet d'encre et laser, feuilles A5 148 x 210 mm, idéales pour le bureau et la maison · m-office (5000 feuilles)",1.3,65.0,EUR,14.11,705.25,10.85,,,Amazon.fr,Informatique,4.3,2026-03-29,https://www.amazon.fr/dp/B0D9KKFBBV,,False
AMA_7982672cc0e8,Amazon,MYCARTRIDGE Lot de 24 rubans d'encre de rechange pour imprimante Star SP-700 SP700 RC700 SP700BR RC700BR SP712 SP712R SP717 SP742R SP747 SP740 Noir/rouge,47.26,,EUR,512.77,,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B08SJ2CGVT,,False
AMA_c88b3c1914ff,Amazon,Ricoh 410802 Pack de 3 Agrafes pour Imprimante Laser Type K,19525.0,78.1,EUR,211846.25,847.38,10.85,99.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B009I3MDAA,pourcentage,False
AMA_d2d763d4df71,Amazon,DYMO Étiqueteuse LabelManager 160 | Clavier AZERTY | Imprimante Portable d'Étiquettes Autocollantes,57.53,54.99,EUR,624.2,596.64,10.85,4.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0BLGQFWPM,pourcentage,False
AMA_518af258c844,Amazon,"Solution d’impression A3+ EcoTank ET-16605 avec Wi-Fi, réservoirs d’encre et fax",1099.99,919.99,EUR,11934.89,9981.89,10.85,16.0,,Amazon.fr,Informatique,5.0,2026-03-29,https://www.amazon.fr/dp/B0DSJNPMFD,pourcentage,False
AMA_649382194b37,Amazon,"Canon i-SENSYS MF754Cdw II – Imprimante Laser Couleur Multifonction 4-en-1 – Wi-FI – Impression, Copie, numérisation et fax A4 – 33 ppm, Recto Verso Automatique, numérisation Automatique",579.95,,EUR,6292.46,,10.85,,,Amazon.fr,Informatique,4.1,2026-03-29,https://www.amazon.fr/dp/B0FXN8Q2YD,,False
AMA_a9c475c6d62b,Amazon,Canon PGI-1500 XL C M Y BK Pack de 4 Cartouches Capacité XL (Noir XL Cyan XL Magenta XL Jaune XL) Certifié (Carton Recyclable 2024),74.99,71.43,EUR,813.64,775.02,10.85,5.0,,Amazon.fr,Informatique,4.8,2026-03-29,https://www.amazon.fr/dp/B0CH8PW3KC,pourcentage,False
AMA_cb000dba4f75,Amazon,Brother TN2410 - Noir| Imprime 1 200 Pages|Cartouche de Toner Originale,62.9,48.49,EUR,682.46,526.12,10.85,23.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B076QJPWFZ,pourcentage,False
AMA_e1f7444b0f05,Amazon,"Epson Multipack 603 Etoile de Mer, Cartouches d'encre d'origine, 4 couleurs : Noir XL, Cyan, Magenta, Jaune, XP-2100 XP-2150 XP-3100 XP-3150 XP-4100 XP-4150 WF-2810DWF WF-2820 WF-2840 WF-2850D WF-2870",16.27,65.09,EUR,176.53,706.23,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B07WYHQLDB,,False
AMA_d7ce1883072c,Amazon,"Epson C13T00S64A Lot de 4 Cartouches d'encre d'origine Noir, Cyan, Magenta, Jaune",24.49,,EUR,265.72,,10.85,,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B09XTRFB6N,,False
AMA_dbe418954bf1,Amazon,Canon PG-510/CL-511 Value Pack de 2 Cartouches (Noir Couleur) +50 Feuilles Papier Photo 10x15cm Certifié (Carton Recyclable 2024),47.99,39.99,EUR,520.69,433.89,10.85,17.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0CH8H938Z,pourcentage,False
AMA_d0ee45395de9,Amazon,"Brother LC3217Y Cartouches d'encre d'origine Compatible avec Imprimantes Jet d'encre Business Smart MFC-J5xxxDW/MFC-J6xxxDW Jaune, Taille Unique (Lot de 2)",14.94,29.88,EUR,162.1,324.2,10.85,,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0DZN859GD,,False
AMA_bee66b836486,Amazon,Canon PG540L / CL541XL Lot de 2 Cartouches d'encre Authentiques à Haut rendement Couleurs et Noir 50 Feuilles de Papier Photo 10 x 15 cm,53480.0,53.48,EUR,580258.0,580.26,10.85,99.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0CH8NS8ZJ,pourcentage,False
AMA_ce0d81923138,Amazon,Brother MFC-L5710DN imprimante Multifonction Laser A4 1200 x 1200 DPI 48 ppm,598.8,479.9,EUR,6496.98,5206.91,10.85,20.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0CK2F4RJJ,pourcentage,False
AMA_b10f607b144c,Amazon,Tinte Brother LC-422XLVAL Value Pack,29.23,116.9,EUR,317.15,1268.37,10.85,,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B09VL6T3RB,,False
AMA_d5b07bc0fb9d,Amazon,"instax Square Link Smartphone Photo Printer, Midnight Green",149.99,139.0,EUR,1627.39,1508.15,10.85,7.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0BGY6S7WS,pourcentage,False
AMA_79b6050559fc,Amazon,"Brother LC3219XLVAL - Cartouches d'encre, Noir, Cyan, Magenta, Jaune",139.88,99.9,EUR,1517.7,1083.91,10.85,29.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B01MXT0SU7,pourcentage,False
AMA_f405f3ad7c1b,Amazon,"Brother dr2400 Tambour pour imprimantes brother série L2000 à haute capacité, 12000 pages d'autonomie",104.04,80.44,EUR,1128.83,872.77,10.85,23.0,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B076Q6FYWG,pourcentage,False
AMA_27040be8af30,Amazon,DYMO LetraTag LT-100H étiqueteuse portative | Imprimante d'étiquettes Autocollant Thermique sans Encre | avec Clavier ABC,48.65,27.6,EUR,527.85,299.46,10.85,43.0,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0BRZ9RTMX,pourcentage,False
AMA_4dbe733b271e,Amazon,"Canon Lot de 5 Cartouches d'encre d'origine PGI-580 / CLI-581 (2 x Noir, Cyan, Magenta, Jaune) – Carton de sécurité Multipack",12.4,61.99,EUR,134.54,672.59,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B0CH8Q5824,,False
AMA_dd16b58c8c93,Amazon,Brother TN2510 - Cartouche de Toner Originale - Noir,62.89,43.72,EUR,682.36,474.36,10.85,30.0,,Amazon.fr,Informatique,4.5,2026-03-29,https://www.amazon.fr/dp/B0CJ36Y646,pourcentage,False
AMA_8ab0d38c0b4f,Amazon,"VASAGLE Bureau Informatique Roulant, Bureau d'ordinateur, Table Informatique, Support Clavier Coulissant, Montage Simple pour la Maison et Le Bureau, 48 x 60 x 73cm Blanc LCD811W",45.99,,EUR,498.99,,10.85,,,Amazon.fr,Informatique,4.4,2026-03-29,https://www.amazon.fr/dp/B00SKQ0QB4,,False
AMA_b11fc14fc1f4,Amazon,Cricut Papier Transfert Thermocollant Imprimable – 23 Feuilles – Format A4 – Imprimantes Jet d’Encre – Résistant à l’eau – Pour T-Shirts et Textiles Clairs – Compatible avec Cricut,99.95,19.99,EUR,1084.46,216.89,10.85,80.0,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B0DXX4YNKR,pourcentage,False
AMA_5fd258b3e898,Amazon,HP 2x3 Papier Photo Zink de qualité supérieure (100 Feuilles) Compatible avec l'imprimante Photo Portable Sprocket,74.06,,EUR,803.55,,10.85,,,Amazon.fr,Informatique,4.7,2026-03-29,https://www.amazon.fr/dp/B07D4HTFNV,,False
AMA_3c49eb533ed0,Amazon,Canon PGI-570 PGBK Cartouche d'encre Noir (Emballage Carton) (Lot de 2),15.99,31.98,EUR,173.49,346.98,10.85,,,Amazon.fr,Informatique,4.3,2026-03-29,https://www.amazon.fr/dp/B0DZNDB7D3,,False
AMA_02414a12a2dd,Amazon,"Canon CLI-571 Lot de 4 Cartouches d'encre Authentiques (Noir, Cyan, Magenta, Jaune) – Carton Multipack",25.5,50.99,EUR,276.68,553.24,10.85,,,Amazon.fr,Informatique,4.6,2026-03-29,https://www.amazon.fr/dp/B0CH8J1MMG,,False
